Env	clone	rep	grad	dap	pil
E3	C117	55	12.65	11.46	22
E3	C117	56	12.65	NA	NA
E3	C117	57	12.65	6.84	24.5
E3	C117	58	12.65	NA	NA
E3	C117	59	12.65	8.59	21
E3	C117	60	12.65	14.8	19
E3	C118	31	12.65	9.29	20.5
E3	C118	32	12.65	12.54	22
E3	C118	33	12.65	12.54	21
E3	C118	34	12.65	9.55	21.5
E3	C118	35	12.65	12.96	22
E3	C118	36	12.65	6.05	23.5
E3	C118	37	12.65	11.94	22
E3	C118	38	12.65	13.53	20
E3	C118	39	12.65	13.37	21
E3	C118	40	12.65	12.89	20
E3	C118	41	12.65	13.85	21
E3	C118	42	12.65	12.32	19.5
E3	C118	43	12.65	13.24	22.5
E3	C118	44	12.65	11.81	21.5
E3	C118	45	12.65	11.62	21
E3	C118	46	12.65	11.27	21
E3	C118	47	12.65	10.92	18.5
E3	C118	48	12.65	13.75	17
E3	C118	49	12.65	13.37	19
E3	C118	50	12.65	12.41	19
E3	C118	51	12.65	13.21	21
E3	C118	52	12.65	10.89	15.5
E3	C118	53	12.65	15.09	12
E3	C118	54	12.65	16.65	12
E3	C118	55	12.65	13.05	17.5
E3	C118	56	12.65	12.7	18.5
E3	C118	57	12.65	13.11	17
E3	C118	58	12.65	14.48	18.5
E3	C118	59	12.65	14.32	16.5
E3	C118	60	12.65	13.27	15
E3	C119	31	12.65	12.41	20.5
E3	C119	32	12.65	11.3	21
E3	C119	33	12.65	12.25	19.5
E3	C119	34	12.65	12.89	19.5
E3	C119	35	12.65	12.41	21
E3	C119	36	12.65	12.73	20.5
E3	C119	37	12.65	13.59	21
E3	C119	38	12.65	13.24	21
E3	C119	39	12.65	13.69	18
E3	C119	40	12.65	12.73	21
E3	C119	41	12.65	13.46	18.5
E3	C119	42	12.65	12.38	18
E3	C119	43	12.65	10.66	21
E3	C119	44	12.65	12.1	20.5
E3	C119	45	12.65	12.8	19
E3	C119	46	12.65	11.94	22.5
E3	C119	47	12.65	NA	NA
E3	C119	48	12.65	6.94	22
E3	C119	49	12.65	12.32	19.5
E3	C119	50	12.65	10.5	20
E3	C119	51	12.65	12	20
E3	C119	52	12.65	11.94	21.5
E3	C119	53	12.65	15.12	15
E3	C119	54	12.65	NA	NA
E3	C119	55	12.65	16.71	14.5
E3	C119	56	12.65	13.05	16.5
E3	C119	57	12.65	14.32	15
E3	C119	58	12.65	13.56	15.5
E3	C119	59	12.65	13.34	16.5
E3	C119	60	12.65	13.46	14
E3	C120	31	12.65	11.68	17.5
E3	C120	32	12.65	10.82	18
E3	C120	33	12.65	13.88	18.5
E3	C120	34	12.65	13.18	17
E3	C120	35	12.65	12.16	18.5
E3	C120	36	12.65	13.88	18.5
E3	C120	37	12.65	12.73	16
E3	C120	38	12.65	14.13	15
E3	C120	39	12.65	13.75	16
E3	C120	40	12.65	9.87	15.5
E3	C120	41	12.65	9.49	19
E3	C120	42	12.65	12.96	16.5
E3	C120	43	12.65	11.36	17.5
E3	C120	44	12.65	6.56	18
E3	C120	45	12.65	10.98	16.5
E3	C120	46	12.65	11.3	17
E3	C120	47	12.65	NA	NA
E3	C120	48	12.65	12.83	20.5
E3	C120	49	12.65	9.93	23
E3	C120	50	12.65	11.65	21.5
E3	C120	51	12.65	11.33	18.5
E3	C120	52	12.65	11.78	21.5
E3	C120	53	12.65	13.31	20
E3	C120	54	12.65	11.59	18.5
E3	C120	55	12.65	13.53	21
E3	C120	56	12.65	11.14	22
E3	C120	57	12.65	14.87	20.5
E3	C120	58	12.65	15.28	19
E3	C120	59	12.65	13.18	23.5
E3	C120	60	12.65	12.48	22.5
E3	C121	31	12.65	3.12	14.5
E3	C121	32	12.65	13.27	17.5
E3	C121	33	12.65	10.12	20
E3	C121	34	12.65	12.54	20
E3	C121	35	12.65	12.61	19
E3	C121	36	12.65	13.21	21
E3	C121	37	12.65	13.11	22
E3	C121	38	12.65	9.23	20.5
E3	C121	39	12.65	11.62	19.5
E3	C121	40	12.65	12.64	17
E3	C121	41	12.65	11.78	15.5
E3	C121	42	12.65	NA	NA
E3	C121	43	12.65	10.98	18.5
E3	C121	44	12.65	5.67	14
E3	C121	45	12.65	10.54	17.5
E3	C121	46	12.65	11.62	16.5
E3	C121	47	12.65	8.98	22
E3	C121	48	12.65	9.61	24.5
E3	C121	49	12.65	9.29	23
E3	C121	50	12.65	13.85	19
E3	C121	51	12.65	10.22	24.5
E3	C121	52	12.65	11.3	24.5
E3	C121	53	12.65	NA	NA
E3	C121	54	12.65	NA	NA
E3	C121	55	12.65	14.13	20.5
E3	C121	56	12.65	12.41	25.5
E3	C121	57	12.65	NA	NA
E3	C121	58	12.65	12.51	21.5
E3	C121	59	12.65	12.41	22.5
E3	C121	60	12.65	10.19	24
E3	C122	31	12.65	8.82	22
E3	C122	32	12.65	13.31	18.5
E3	C122	33	12.65	11.36	18.5
E3	C122	34	12.65	13.81	18
E3	C122	35	12.65	13.05	19.5
E3	C122	36	12.65	10.73	23
E3	C122	37	12.65	NA	NA
E3	C122	38	12.65	13.56	18.5
E3	C122	39	12.65	11.46	19
E3	C122	40	12.65	13.18	19
E3	C122	41	12.65	13.91	17.5
E3	C122	42	12.65	11.59	18
E3	C122	43	12.65	10.41	18
E3	C122	44	12.65	12.45	17
E3	C122	45	12.65	2.86	11.5
E3	C122	46	12.65	12.41	15
E3	C122	47	12.65	14.64	14.5
E3	C122	48	12.65	12.48	24
E3	C122	49	12.65	12.89	22
E3	C122	50	12.65	13.88	20
E3	C122	51	12.65	13.56	25
E3	C122	52	12.65	14.01	24
E3	C122	53	12.65	12.16	24.5
E3	C122	54	12.65	13.66	23
E3	C122	55	12.65	13.81	22.5
E3	C122	56	12.65	15.63	24.5
E3	C122	57	12.65	12.35	25.5
E3	C122	58	12.65	14.07	23.5
E3	C122	59	12.65	15.44	18.5
E3	C122	60	12.65	11.52	24.5
E3	C123	31	12.65	14.32	17.5
E3	C123	32	12.65	13.94	17.5
E3	C123	33	12.65	11.11	18.5
E3	C123	34	12.65	12.89	16
E3	C123	35	12.65	12.16	17
E3	C123	36	12.65	13.53	17.5
E3	C123	37	12.65	NA	NA
E3	C123	38	12.65	11.2	14.5
E3	C123	39	12.65	9.61	17.5
E3	C123	40	12.65	13.37	16
E3	C123	41	12.65	14.13	15.5
E3	C123	42	12.65	12.8	14
E3	C123	43	12.65	10.89	14.5
E3	C123	44	12.65	11.27	14
E3	C123	45	12.65	12.54	14
E3	C123	46	12.65	12.48	15
E3	C123	47	12.65	13.21	15
E3	C123	48	12.65	10.95	19.5
E3	C123	49	12.65	12.54	19
E3	C123	50	12.65	12.1	16.5
E3	C123	51	12.65	11.17	20
E3	C123	52	12.65	13.91	19
E3	C123	53	12.65	13.78	20.5
E3	C123	54	12.65	12.57	20
E3	C123	55	12.65	14.64	18
E3	C123	56	12.65	12.48	23.5
E3	C123	57	12.65	12.64	22.5
E3	C123	58	12.65	11.94	20
E3	C123	59	12.65	NA	NA
E3	C123	60	12.65	14.01	20
E3	C124	31	12.65	12.48	15
E3	C124	32	12.65	10.6	17.5
E3	C124	33	12.65	NA	NA
E3	C124	34	12.65	11.78	20
E3	C124	35	12.65	13.31	17.5
E3	C124	36	12.65	13.62	19.5
E3	C124	37	12.65	14.8	20.5
E3	C124	38	12.65	14.32	19
E3	C124	39	12.65	12.1	16.5
E3	C124	40	12.65	12.48	17
E3	C124	41	12.65	8.91	18.5
E3	C124	42	12.65	11.52	16
E3	C124	43	12.65	7	19
E3	C124	44	12.65	11.01	19
E3	C124	45	12.65	6.37	17
E3	C124	46	12.65	10.95	17.5
E3	C124	47	12.65	12.8	23.5
E3	C124	48	12.65	14.48	21
E3	C124	49	12.65	12.1	25.5
E3	C124	50	12.65	10.25	24
E3	C124	51	12.65	10.44	25.5
E3	C124	52	12.65	NA	NA
E3	C124	53	12.65	12.13	26
E3	C124	54	12.65	11.14	25.5
E3	C124	55	12.65	11.46	23.5
E3	C124	56	12.65	14.07	26.5
E3	C124	57	12.65	9.49	22.5
E3	C124	58	12.65	10.41	25.5
E3	C124	59	12.65	13.4	24
E3	C124	60	12.65	13.4	25
E3	C125	31	12.65	14.96	15.5
E3	C125	32	12.65	12.73	20.5
E3	C125	33	12.65	11.33	18.5
E3	C125	34	12.65	13.34	18
E3	C125	35	12.65	NA	NA
E3	C125	36	12.65	14.32	19.5
E3	C125	37	12.65	13.27	19
E3	C125	38	12.65	11.94	17.5
E3	C125	39	12.65	13.05	18.5
E3	C125	40	12.65	12.54	17.5
E3	C125	41	12.65	13.53	16
E3	C125	42	12.65	14.48	14
E3	C125	43	12.65	12.35	16
E3	C125	44	12.65	11.52	19
E3	C125	45	12.65	NA	NA
E3	C125	46	12.65	11.71	16.5
E3	C125	47	12.65	10.98	21.5
E3	C125	48	12.65	10.5	17
E3	C125	49	12.65	6.88	16.5
E3	C125	50	12.65	10.09	21
E3	C125	51	12.65	7.42	25
E3	C125	52	12.65	NA	NA
E3	C125	53	12.65	9.07	22
E3	C125	54	12.65	NA	NA
E3	C125	55	12.65	11.59	20.5
E3	C125	56	12.65	14.26	24
E3	C125	57	12.65	7.96	19.5
E3	C125	58	12.65	14.07	21
E3	C125	59	12.65	NA	NA
E3	C125	60	12.65	11.75	22.5
E3	C126	31	12.65	15.28	20
E3	C126	32	12.65	12.54	22
E3	C126	33	12.65	11.2	23
E3	C126	34	12.65	NA	NA
E3	C126	35	12.65	14.1	20
E3	C126	36	12.65	9.36	18
E3	C126	37	12.65	12.89	20.5
E3	C126	38	12.65	13.62	21.5
E3	C126	39	12.65	13.11	19.5
E3	C126	40	12.65	11.84	20
E3	C126	41	12.65	13.5	19
E3	C126	42	12.65	13.94	18.5
E3	C126	43	12.65	11.65	18.5
E3	C126	44	12.65	12.1	21.5
E3	C126	45	12.65	10.28	19
E3	C126	46	12.65	12.19	19.5
E3	C126	47	12.65	14.1	18
E3	C126	48	12.65	12.73	21.5
E3	C126	49	12.65	13.18	21.5
E3	C126	50	12.65	13.15	23
E3	C126	51	12.65	13.08	26
E3	C126	52	12.65	12.41	26.5
E3	C126	53	12.65	14.2	27
E3	C126	54	12.65	13.69	26.5
E3	C126	55	12.65	NA	NA
E3	C126	56	12.65	14.55	25
E3	C126	57	12.65	14.45	26.5
E3	C126	58	12.65	13.18	26
E3	C126	59	12.65	14.01	27.5
E3	C126	60	12.65	12.86	25.5
E3	C127	31	12.65	NA	NA
E3	C127	32	12.65	11.94	19
E3	C127	33	12.65	11.62	17
E3	C127	34	12.65	13.85	18.5
E3	C127	35	12.65	12.61	17
E3	C127	36	12.65	11.68	19.5
E3	C127	37	12.65	14.51	16.5
E3	C127	38	12.65	12.19	17.5
E3	C127	39	12.65	11.84	12.5
E3	C127	40	12.65	13.37	13.5
E3	C127	41	12.65	13.75	16
E3	C127	42	12.65	NA	NA
E3	C127	43	12.65	10.98	16
E3	C127	44	12.65	NA	NA
E3	C127	45	12.65	11.71	14.5
E3	C127	46	12.65	11.52	16
E3	C127	47	12.65	11.14	14
E3	C127	48	12.65	11.4	21.5
E3	C127	49	12.65	10.98	21.5
E3	C127	50	12.65	13.27	15
E3	C127	51	12.65	11.59	21
E3	C127	52	12.65	13.31	21.5
E3	C127	53	12.65	14.01	20
E3	C127	54	12.65	12.92	21.5
E3	C127	55	12.65	12.35	19.5
E3	C127	56	12.65	14.01	21.5
E3	C127	57	12.65	NA	NA
E3	C127	58	12.65	13.05	21
E3	C127	59	12.65	13.62	20.5
E3	C127	60	12.65	12.89	20
E3	C128	31	12.65	11.33	23.5
E3	C128	32	12.65	12.86	24
E3	C128	33	12.65	12.92	24.5
E3	C128	34	12.65	NA	NA
E3	C128	35	12.65	11.62	24.5
E3	C128	36	12.65	11.4	24
E3	C128	37	12.65	13.78	24.5
E3	C128	38	12.65	13.43	23.5
E3	C128	39	12.65	6.21	23
E3	C128	40	12.65	9.39	25
E3	C128	41	12.65	13.53	24
E3	C128	42	12.65	12.57	24
E3	C128	43	12.65	13.46	23
E3	C128	44	12.65	10.03	24.5
E3	C128	45	12.65	12.41	25
E3	C128	46	12.65	13.43	23
E3	C128	47	12.65	13.62	23.5
E3	C128	48	12.65	13.5	24.5
E3	C128	49	12.65	13.21	25.5
E3	C128	50	12.65	8.18	18
E3	C128	51	12.65	13.05	21
E3	C128	52	12.65	10.98	23
E3	C128	53	12.65	13.62	15.5
E3	C128	54	12.65	11.05	17
E3	C128	55	12.65	NA	NA
E3	C128	56	12.65	14.01	20.5
E3	C128	57	12.65	14.64	18.5
E3	C128	58	12.65	15.28	19.5
E3	C128	59	12.65	NA	NA
E3	C128	60	12.65	NA	NA
E3	C129	31	12.65	15.28	15.5
E3	C129	32	12.65	15.76	16
E3	C129	33	12.65	14.67	17
E3	C129	34	12.65	NA	NA
E3	C129	35	12.65	15.28	18
E3	C129	36	12.65	15.09	18.5
E3	C129	37	12.65	15.5	18
E3	C129	38	12.65	15.28	19
E3	C129	39	12.65	15.5	16
E3	C129	40	12.65	16.36	16.5
E3	C129	41	12.65	17.83	14.5
E3	C129	42	12.65	16.68	14.5
E3	C129	43	12.65	12.89	18
E3	C129	44	12.65	14.55	15.5
E3	C129	45	12.65	15.18	15.5
E3	C129	46	12.65	14.8	15
E3	C129	47	12.65	13.97	21.5
E3	C129	48	12.65	13.81	21.5
E3	C129	49	12.65	13.62	21.5
E3	C129	50	12.65	10.57	21.5
E3	C129	51	12.65	16.27	20
E3	C129	52	12.65	15.34	20
E3	C129	53	12.65	14.87	21
E3	C129	54	12.65	15.6	21.5
E3	C129	55	12.65	15.18	20
E3	C129	56	12.65	15.98	19
E3	C129	57	12.65	14.58	22
E3	C129	58	12.65	14.2	21
E3	C129	59	12.65	16.23	22.5
E3	C129	60	12.65	15.53	18.5
E3	C130	31	12.65	6.3	19
E3	C130	32	12.65	NA	NA
E3	C130	33	12.65	15.12	22
E3	C130	34	12.65	14.9	24
E3	C130	35	12.65	14.51	22.5
E3	C130	36	12.65	NA	NA
E3	C130	37	12.65	14.51	23.5
E3	C130	38	12.65	9.42	22.5
E3	C130	39	12.65	13.46	21.5
E3	C130	40	12.65	14.01	24
E3	C130	41	12.65	15.34	22
E3	C130	42	12.65	14.58	23.5
E3	C130	43	12.65	14.87	21.5
E3	C130	44	12.65	13.37	24.5
E3	C130	45	12.65	14.51	23
E3	C130	46	12.65	14.64	20
E3	C130	47	12.65	NA	NA
E3	C130	48	12.65	14.04	21.5
E3	C130	49	12.65	14.16	21.5
E3	C130	50	12.65	12.25	21.5
E3	C130	51	12.65	14.96	22
E3	C130	52	12.65	14.01	23
E3	C130	53	12.65	17.13	15.5
E3	C130	54	12.65	17.67	16.5
E3	C130	55	12.65	15.22	17.5
E3	C130	56	12.65	13.27	20
E3	C130	57	12.65	7.96	17.5
E3	C130	58	12.65	11.14	17
E3	C130	59	12.65	15.76	17
E3	C130	60	12.65	12.73	18.5
E3	C131	31	12.65	15.22	18.5
E3	C131	32	12.65	13.69	19
E3	C131	33	12.65	15.18	17.5
E3	C131	34	12.65	14.42	20
E3	C131	35	12.65	13.31	21
E3	C131	36	12.65	14.2	21
E3	C131	37	12.65	NA	NA
E3	C131	38	12.65	16.14	18.5
E3	C131	39	12.65	14.8	18
E3	C131	40	12.65	14.96	16
E3	C131	41	12.65	14.55	17.5
E3	C131	42	12.65	14.55	17.5
E3	C131	43	12.65	13.56	14.5
E3	C131	44	12.65	14.32	17
E3	C131	45	12.65	12.99	15.5
E3	C131	46	12.65	12	17
E3	C131	47	12.65	13.37	22.5
E3	C131	48	12.65	14.32	23
E3	C131	49	12.65	14.07	23
E3	C131	50	12.65	15.18	22.5
E3	C131	51	12.65	14.64	23
E3	C131	52	12.65	13.75	21
E3	C131	53	12.65	14.8	23
E3	C131	54	12.65	14.32	22
E3	C131	55	12.65	14.39	22
E3	C131	56	12.65	15.76	23
E3	C131	57	12.65	14.99	25
E3	C131	58	12.65	14.96	21.5
E3	C131	59	12.65	14.83	21.5
E3	C131	60	12.65	NA	NA
E3	C132	31	12.65	13.69	14.5
E3	C132	32	12.65	13.43	17
E3	C132	33	12.65	11.2	18.5
E3	C132	34	12.65	13.53	17
E3	C132	35	12.65	13.46	18.5
E3	C132	36	12.65	13.21	18.5
E3	C132	37	12.65	NA	NA
E3	C132	38	12.65	14.23	16.5
E3	C132	39	12.65	11.4	16.5
E3	C132	40	12.65	NA	NA
E3	C132	41	12.65	12.25	16.5
E3	C132	42	12.65	14.45	14.5
E3	C132	43	12.65	12.61	16.5
E3	C132	44	12.65	NA	NA
E3	C132	45	12.65	11.14	16
E3	C132	46	12.65	NA	NA
E3	C132	47	12.65	12.54	20.5
E3	C132	48	12.65	11.87	20.5
E3	C132	49	12.65	12.32	21
E3	C132	50	12.65	13.05	21.5
E3	C132	51	12.65	12.35	20
E3	C132	52	12.65	12.13	21.5
E3	C132	53	12.65	NA	NA
E3	C132	54	12.65	15.79	19.5
E3	C132	55	12.65	NA	NA
E3	C132	56	12.65	NA	NA
E3	C132	57	12.65	14.9	20
E3	C132	58	12.65	14.58	21.5
E3	C132	59	12.65	NA	NA
E3	C132	60	12.65	NA	NA
E3	C133	31	12.65	12.57	20
E3	C133	32	12.65	12.54	20
E3	C133	33	12.65	8.69	19
E3	C133	34	12.65	6.91	20
E3	C133	35	12.65	12.57	20.5
E3	C133	36	12.65	14.48	19
E3	C133	37	12.65	10.98	19.5
E3	C133	38	12.65	14.32	19.5
E3	C133	39	12.65	13.05	20
E3	C133	40	12.65	13.85	18.5
E3	C133	41	12.65	14.16	21
E3	C133	42	12.65	13.37	17
E3	C133	43	12.65	12.29	20
E3	C133	44	12.65	13.37	19
E3	C133	45	12.65	14.61	19.5
E3	C133	46	12.65	13.81	18.5
E3	C133	47	12.65	14.01	18.5
E3	C133	48	12.65	11.52	20
E3	C133	49	12.65	11.14	19
E3	C133	50	12.65	12.92	18.5
E3	C133	51	12.65	12.73	20.5
E3	C133	52	12.65	13.05	19
E3	C133	53	12.65	NA	NA
E3	C133	54	12.65	14.58	14
E3	C133	55	12.65	11.71	17
E3	C133	56	12.65	14.2	17
E3	C133	57	12.65	14.67	18
E3	C133	58	12.65	14.23	15
E3	C133	59	12.65	14.2	14.5
E3	C133	60	12.65	14.8	15.5
E3	C134	31	12.65	14.32	15
E3	C134	32	12.65	14.58	16
E3	C134	33	12.65	12.96	15
E3	C134	34	12.65	10.35	15
E3	C134	35	12.65	11.24	14.5
E3	C134	36	12.65	11.11	17
E3	C134	37	12.65	12.73	14
E3	C134	38	12.65	9.04	15
E3	C134	39	12.65	11.36	14
E3	C134	40	12.65	13.5	16
E3	C134	41	12.65	10.12	12.5
E3	C134	42	12.65	12.57	11
E3	C134	43	12.65	NA	NA
E3	C134	44	12.65	12.41	12.5
E3	C134	45	12.65	8.34	13.5
E3	C134	46	12.65	NA	NA
E3	C134	47	12.65	13.05	12
E3	C134	48	12.65	11.94	17
E3	C134	49	12.65	14.26	17.5
E3	C134	50	12.65	14.13	14.5
E3	C134	51	12.65	11.81	17
E3	C134	52	12.65	13.85	17
E3	C134	53	12.65	10.66	18.5
E3	C134	54	12.65	12.41	17
E3	C134	55	12.65	13.53	15.5
E3	C134	56	12.65	13.5	18
E3	C134	57	12.65	NA	NA
E3	C134	58	12.65	10.5	18
E3	C134	59	12.65	11.14	19
E3	C134	60	12.65	8.91	18
E3	C135	31	12.65	9.55	15.5
E3	C135	32	12.65	12.25	23
E3	C135	33	12.65	11.81	21
E3	C135	34	12.65	11.49	20
E3	C135	35	12.65	12.25	22
E3	C135	36	12.65	13.53	20.5
E3	C135	37	12.65	11.14	21
E3	C135	38	12.65	12.73	21.5
E3	C135	39	12.65	NA	NA
E3	C135	40	12.65	7.64	18
E3	C135	41	12.65	13.05	20.5
E3	C135	42	12.65	12.89	20
E3	C135	43	12.65	12.25	19.5
E3	C135	44	12.65	NA	NA
E3	C135	45	12.65	13.69	19
E3	C135	46	12.65	11.17	22
E3	C135	47	12.65	14.16	18.5
E3	C135	48	12.65	12.25	20
E3	C135	49	12.65	12.1	19.5
E3	C135	50	12.65	12.57	20.5
E3	C135	51	12.65	14.07	17
E3	C135	52	12.65	11.84	20.5
E3	C135	53	12.65	15.6	13
E3	C135	54	12.65	16.33	13
E3	C135	55	12.65	15.12	15
E3	C135	56	12.65	15.76	17
E3	C135	57	12.65	14.39	16.5
E3	C135	58	12.65	12.8	18.5
E3	C135	59	12.65	11.78	16.5
E3	C135	60	12.65	13.85	15.5
E3	C136	31	12.65	12.64	13.5
E3	C136	32	12.65	14.39	14
E3	C136	33	12.65	13.53	14.5
E3	C136	34	12.65	12.29	14
E3	C136	35	12.65	13.94	13.5
E3	C136	36	12.65	14.01	16
E3	C136	37	12.65	12.54	16.5
E3	C136	38	12.65	13.59	12.5
E3	C136	39	12.65	14.45	12.5
E3	C136	40	12.65	8.21	16.5
E3	C136	41	12.65	14.13	12.5
E3	C136	42	12.65	13.59	12
E3	C136	43	12.65	13.05	10.5
E3	C136	44	12.65	12.32	12.5
E3	C136	45	12.65	10.12	14
E3	C136	46	12.65	14.16	12
E3	C136	47	12.65	13.81	12.5
E3	C136	48	12.65	15.44	15
E3	C136	49	12.65	14.64	15
E3	C136	50	12.65	13.62	18
E3	C136	51	12.65	13.53	15.5
E3	C136	52	12.65	13.53	15.5
E3	C136	53	12.65	13.72	15
E3	C136	54	12.65	13.69	16.5
E3	C136	55	12.65	14.83	15.5
E3	C136	56	12.65	13.85	17
E3	C136	57	12.65	13.69	18
E3	C136	58	12.65	14.58	16.5
E3	C136	59	12.65	13.21	18
E3	C136	60	12.65	13.94	17.5
E3	C137	31	12.65	13.37	19
E3	C137	32	12.65	14.1	18.5
E3	C137	33	12.65	13.69	20
E3	C137	34	12.65	11.62	20
E3	C137	35	12.65	12.41	18.5
E3	C137	36	12.65	14.01	19
E3	C137	37	12.65	13.37	19
E3	C137	38	12.65	9.87	20.5
E3	C137	39	12.65	13.37	18
E3	C137	40	12.65	11.78	20
E3	C137	41	12.65	13.81	19.5
E3	C137	42	12.65	14.55	19
E3	C137	43	12.65	12.57	18.5
E3	C137	44	12.65	13.37	17.5
E3	C137	45	12.65	14.55	20
E3	C137	46	12.65	12.89	18
E3	C137	47	12.65	12.41	19
E3	C137	48	12.65	12.25	19.5
E3	C137	49	12.65	12.89	17.5
E3	C137	50	12.65	11.14	20
E3	C137	51	12.65	13.37	17
E3	C137	52	12.65	12.19	19.5
E3	C137	53	12.65	17.19	11.5
E3	C137	54	12.65	14.16	14.5
E3	C137	55	12.65	13.05	15
E3	C137	56	12.65	13.53	17.5
E3	C137	57	12.65	13.24	17.5
E3	C137	58	12.65	12.73	15
E3	C137	59	12.65	11.14	17.5
E3	C137	60	12.65	13.11	16
E3	C138	31	12.65	12.51	13.5
E3	C138	32	12.65	11.08	16
E3	C138	33	12.65	13.05	12
E3	C138	34	12.65	13.05	12.5
E3	C138	35	12.65	13.24	15
E3	C138	36	12.65	12.76	15.5
E3	C138	37	12.65	12.25	15
E3	C138	38	12.65	11.46	14
E3	C138	39	12.65	13.59	13
E3	C138	40	12.65	12.64	12.5
E3	C138	41	12.65	15.12	12
E3	C138	42	12.65	12.89	11.5
E3	C138	43	12.65	10.92	13.5
E3	C138	44	12.65	10.35	11
E3	C138	45	12.65	11.55	12.5
E3	C138	46	12.65	12.19	13.5
E3	C138	47	12.65	10.98	14.5
E3	C138	48	12.65	NA	NA
E3	C138	49	12.65	12.22	17
E3	C138	50	12.65	13.78	15.5
E3	C138	51	12.65	13.05	17
E3	C138	52	12.65	11.81	17
E3	C138	53	12.65	12.99	18.5
E3	C138	54	12.65	12	17.5
E3	C138	55	12.65	11.62	16
E3	C138	56	12.65	13.43	16.5
E3	C138	57	12.65	11.68	20.5
E3	C138	58	12.65	13.05	20
E3	C138	59	12.65	12.73	19.5
E3	C138	60	12.65	12.89	17.5
E3	C139	31	12.65	13.75	19
E3	C139	32	12.65	14.26	21
E3	C139	33	12.65	NA	NA
E3	C139	34	12.65	13.97	21.5
E3	C139	35	12.65	16.07	21
E3	C139	36	12.65	15.12	22.5
E3	C139	37	12.65	14.96	19
E3	C139	38	12.65	14.23	16.5
E3	C139	39	12.65	13.43	17
E3	C139	40	12.65	14.26	19
E3	C139	41	12.65	NA	NA
E3	C139	42	12.65	14.39	17
E3	C139	43	12.65	13.11	15
E3	C139	44	12.65	14.32	16.5
E3	C139	45	12.65	12.1	17
E3	C139	46	12.65	13.94	16.5
E3	C139	47	12.65	14.58	16
E3	C139	48	12.65	9.23	28
E3	C139	49	12.65	NA	NA
E3	C139	50	12.65	13.53	24
E3	C139	51	12.65	NA	NA
E3	C139	52	12.65	12.64	27
E3	C139	53	12.65	12.96	25.5
E3	C139	54	12.65	15.31	23.5
E3	C139	55	12.65	14.13	25
E3	C139	56	12.65	15.15	25.5
E3	C139	57	12.65	13.91	25
E3	C139	58	12.65	14.55	23
E3	C139	59	12.65	17.41	24
E3	C140	31	12.65	13.43	13.5
E3	C140	32	12.65	14.64	12.5
E3	C140	33	12.65	11.75	14.5
E3	C140	34	12.65	13.94	14
E3	C140	35	12.65	13.08	15.5
E3	C140	36	12.65	13.4	15.5
E3	C140	37	12.65	12.03	16.5
E3	C140	38	12.65	15.09	14.5
E3	C140	39	12.65	15.6	13
E3	C140	40	12.65	14.32	13.5
E3	C140	41	12.65	14.16	14
E3	C140	42	12.65	7.64	14
E3	C140	43	12.65	12.25	12.5
E3	C140	44	12.65	11.84	11.5
E3	C140	45	12.65	12.73	13
E3	C140	46	12.65	9.71	14
E3	C140	47	12.65	12.86	16
E3	C140	48	12.65	13.5	18.5
E3	C140	49	12.65	13.94	18.5
E3	C140	50	12.65	NA	NA
E3	C140	51	12.65	13.78	18
E3	C140	52	12.65	NA	NA
E3	C140	53	12.65	13.15	18
E3	C140	54	12.65	13.94	15.5
E3	C140	55	12.65	13.05	18
E3	C140	56	12.65	NA	NA
E3	C140	57	12.65	13.05	20.5
E3	C140	58	12.65	13.05	17.5
E3	C140	59	12.65	15.12	19.5
E3	C140	60	12.65	12.16	18
E3	C141	31	12.65	13.05	16
E3	C141	32	12.65	11.71	18
E3	C141	33	12.65	NA	NA
E3	C141	34	12.65	NA	NA
E3	C141	35	12.65	14.16	16.5
E3	C141	36	12.65	15.63	18
E3	C141	37	12.65	12.41	18.5
E3	C141	38	12.65	13.91	19
E3	C141	39	12.65	14.07	13.5
E3	C141	40	12.65	14.9	15
E3	C141	41	12.65	8.4	17
E3	C141	42	12.65	14.64	11.5
E3	C141	43	12.65	12.25	12.5
E3	C141	44	12.65	12.22	12
E3	C141	45	12.65	14.07	12.5
E3	C141	46	12.65	13.05	14
E3	C141	47	12.65	13.31	19
E3	C141	48	12.65	13.21	17.5
E3	C141	49	12.65	14.45	16.5
E3	C141	50	12.65	13.69	18
E3	C141	51	12.65	13.56	19
E3	C141	52	12.65	14.51	20
E3	C141	53	12.65	14.74	17
E3	C141	54	12.65	12.73	19.5
E3	C141	55	12.65	11.87	20
E3	C141	56	12.65	16.65	19
E3	C141	57	12.65	12.99	20.5
E3	C141	58	12.65	12.73	19
E3	C141	59	12.65	15.15	19.5
E3	C141	60	12.65	12.1	18.5
E3	C142	31	12.65	NA	NA
E3	C142	32	12.65	13.24	15.5
E3	C142	33	12.65	12.1	15.5
E3	C142	34	12.65	14.2	14.5
E3	C142	35	12.65	10.7	18.5
E3	C142	36	12.65	13.05	16
E3	C142	37	12.65	11.05	18
E3	C142	38	12.65	13.21	15
E3	C142	39	12.65	12.25	16.5
E3	C142	40	12.65	NA	NA
E3	C142	41	12.65	13.27	10.5
E3	C142	42	12.65	12.48	12.5
E3	C142	43	12.65	10.89	16.5
E3	C142	44	12.65	11.01	15
E3	C142	45	12.65	7.26	13.5
